Start Date,Last Buy Date,Sell Date,Total ETH Bought,Total Paid USD,Current Value of Asset,ROI
2023-01-31,2023-05-02,2023-05-09,0.8087948171949695,1400,1493.6741804474977,6.6910128891069816
2023-02-01,2023-05-03,2023-05-10,0.8048532731479527,1400,1481.919992118205,5.851428008443219
2023-02-02,2023-05-04,2023-05-11,0.8026323993377731,1400,1451.4081940464885,3.672013860463461
2023-02-03,2023-05-05,2023-05-12,0.8089291101692707,1400,1437.7986897059636,2.69990640756883
2023-02-04,2023-05-06,2023-05-13,0.8069764678160414,1400,1454.389478650817,3.8849627607726394
2023-02-05,2023-05-07,2023-05-14,0.8037200297524867,1400,1453.4151530032068,3.8153680716576286
2023-02-06,2023-05-08,2023-05-15,0.8059215125699792,1400,1464.0531381648757,4.575224154633978
2023-02-07,2023-05-09,2023-05-16,0.7996981189424163,1400,1450.7323575734372,3.623739826674085
2023-02-08,2023-05-10,2023-05-17,0.7968901495311117,1400,1443.2557187172915,3.089694194092252
2023-02-09,2023-05-11,2023-05-18,0.7981558586066824,1400,1438.931345013299,2.7808103580927894
2023-02-10,2023-05-12,2023-05-19,0.8046749123013236,1400,1457.918052856661,4.137003775475786
2023-02-11,2023-05-13,2023-05-20,0.8025509579479783,1400,1459.462993557137,4.247356682652643
2023-02-12,2023-05-14,2023-05-21,0.7981944626691742,1400,1447.868881669495,3.419205833535362
2023-02-13,2023-05-15,2023-05-22,0.7997138059064545,1400,1447.4500001384463,3.389285724174735
2023-02-14,2023-05-16,2023-05-23,0.7940068285584204,1400,1463.2116638040284,4.515118843144884
2023-02-15,2023-05-17,2023-05-24,0.7919328151479313,1400,1439.4250041410314,2.816071724359387
2023-02-16,2023-05-18,2023-05-25,0.790976114876237,1400,1415.5941332717039,1.1138666622645619
2023-02-17,2023-05-19,2023-05-26,0.7944695357665456,1400,1444.4568417585872,3.175488697041942
2023-02-18,2023-05-20,2023-05-27,0.7919984609434023,1400,1446.8544683898451,3.346747742131795
2023-02-19,2023-05-21,2023-05-28,0.7876854796960998,1400,1473.4444583195243,5.246032737108878
2023-02-20,2023-05-22,2023-05-29,0.7881803308253029,1400,1499.710124477845,7.1221517484175045
2023-02-21,2023-05-23,2023-05-30,0.7828953465253375,1400,1487.6968822347726,6.264063016769472
2023-02-22,2023-05-24,2023-05-31,0.7848379310574889,1400,1475.1578300777244,5.36841643412317
2023-02-23,2023-05-25,2023-06-01,0.7875213938416844,1400,1470.2788166606097,5.019915475757833
2023-02-24,2023-05-26,2023-06-02,0.789822012859012,1400,1485.7499848293446,6.124998916381759
2023-02-25,2023-05-27,2023-06-03,0.7877229854327013,1400,1494.4286618136493,6.744904415260668
2023-02-26,2023-05-28,2023-06-04,0.7821969441929872,1400,1485.3372432363892,6.095517374027801
2023-02-27,2023-05-29,2023-06-05,0.7814902756341457,1400,1434.3706966071802,2.455049757655729
2023-02-28,2023-05-30,2023-06-06,0.7759373182869963,1400,1434.5606734221815,2.46861953015582
2023-03-01,2023-05-31,2023-06-07,0.7768570567908613,1400,1443.4470229408275,3.1033587814876813
2023-03-02,2023-06-01,2023-06-08,0.7806092699598564,1400,1440.7314991014089,2.9093927929577763
2023-03-03,2023-06-02,2023-06-09,0.7813341122735993,1400,1438.9674078920423,2.78338627800302
2023-03-04,2023-06-03,2023-06-10,0.7774712503694785,1400,1386.3167612463208,-0.9773741966913739
2023-03-05,2023-06-04,2023-06-11,0.7730469881965563,1400,1359.7741912979786,-2.8732720501443834
2023-03-06,2023-06-05,2023-06-12,0.7749598640606297,1400,1348.6471522274326,-3.6680605551833874
2023-03-07,2023-06-06,2023-06-13,0.7684281899673996,1400,1340.791927264617,-4.229148052527356
2023-03-08,2023-06-07,2023-06-14,0.7694205140919924,1400,1302.7674260502797,-6.945183853551449
2023-03-09,2023-06-08,2023-06-15,0.774086432461915,1400,1277.4516168989244,-8.753455935791116
2023-03-10,2023-06-09,2023-06-16,0.7731503252835069,1400,1306.801874303942,-6.657008978289857
2023-03-11,2023-06-10,2023-06-17,0.76960174535759,1400,1339.461053725071,-4.3242104482092145
2023-03-12,2023-06-11,2023-06-18,0.7662881234261816,1400,1327.4485790924086,-5.18224435054224
2023-03-13,2023-06-12,2023-06-19,0.7686630430979953,1400,1326.3050209742978,-5.263927073264442
2023-03-14,2023-06-13,2023-06-20,0.7616839525882971,1400,1336.2450085442272,-4.553927961126631
2023-03-15,2023-06-14,2023-06-21,0.7640118512395923,1400,1408.5169687082873,0.6083549077348088
2023-03-16,2023-06-15,2023-06-22,0.7672830531758188,1400,1457.8147825424605,4.129627324461467
2023-03-17,2023-06-16,2023-06-23,0.7613234121908069,1400,1445.6465744726356,3.2604696051882582
2023-03-18,2023-06-17,2023-06-24,0.7583967791496775,1400,1430.7306918014497,2.1950494143892616
2023-03-19,2023-06-18,2023-06-25,0.7588416081765881,1400,1441.7687018711904,2.9834787050850275
2023-03-20,2023-06-19,2023-06-26,0.7654931988904538,1400,1433.6080079500528,2.4005719964323395
2023-03-21,2023-06-20,2023-06-27,0.7606444339060627,1400,1433.1073585893955,2.3648113278139657
2023-03-22,2023-06-21,2023-06-28,0.7583326378668548,1400,1407.5867091029413,0.5419077930672367
2023-03-23,2023-06-22,2023-06-29,0.7598986584559221,1400,1407.5526860713198,0.5394775765228457
2023-03-24,2023-06-23,2023-06-30,0.7562911746758215,1400,1428.0894993168602,2.006392808347154
2023-03-25,2023-06-24,2023-07-01,0.7557192551788611,1400,1456.104746493526,4.007481892394708
2023-03-26,2023-06-25,2023-07-02,0.7560234800535427,1400,1456.8799267675784,4.062851911969882
2023-03-27,2023-06-26,2023-07-03,0.7623255032668224,1400,1490.1405310007556,6.438609357196827
2023-03-28,2023-06-27,2023-07-04,0.7575617504262603,1400,1476.8590568384902,5.48993263132073
2023-03-29,2023-06-28,2023-07-05,0.7556976774290659,1400,1450.7732871747721,3.62666336962658
2023-03-30,2023-06-29,2023-07-06,0.7581199680912472,1400,1441.8911109117857,2.992222207984696
2023-03-31,2023-06-30,2023-07-07,0.7529158374366416,1400,1396.2748913678774,-0.26607918800875396
2023-04-01,2023-07-01,2023-07-08,0.7501368198411418,1400,1394.1817892521508,-0.4155864819892291
2023-04-02,2023-07-02,2023-07-09,0.7514046269276944,1400,1403.781638072588,0.27011700518486187
2023-04-03,2023-07-03,2023-07-10,0.7558781179251678,1400,1418.8739327196909,1.3481380514064898
2023-04-04,2023-07-04,2023-07-11,0.7516109899722302,1400,1410.2477004848954,0.7319786060639574
2023-04-05,2023-07-05,2023-07-12,0.752208265975456,1400,1416.731614386153,1.1951153132966477
2023-04-06,2023-07-06,2023-07-13,0.7550424028062397,1400,1463.4156346950258,4.529688192501843
2023-04-07,2023-07-07,2023-07-14,0.751709491649666,1400,1476.1920655117813,5.442290393698661
2023-04-08,2023-07-08,2023-07-15,0.7491666151229022,1400,1451.2106501545736,3.657903582469544
2023-04-09,2023-07-09,2023-07-16,0.749363896018441,1400,1446.0175355909448,3.28696682792463
2023-04-10,2023-07-10,2023-07-17,0.7536677900406626,1400,1436.2270240909888,2.5876445779277737
2023-04-11,2023-07-11,2023-07-18,0.7507003654345301,1400,1424.5215064449098,1.7515361746364175
2023-04-12,2023-07-12,2023-07-19,0.752718909286972,1400,1431.0466087691127,2.2176149120794793
2023-04-13,2023-07-13,2023-07-20,0.7535352632679706,1400,1431.34023257751,2.238588041250718
2023-04-14,2023-07-14,2023-07-21,0.7489879408668808,1400,1419.5868038426338,1.3990574173309855
2023-04-15,2023-07-15,2023-07-22,0.7471418196335403,1400,1401.7052963962885,0.12180688544918081
2023-04-16,2023-07-16,2023-07-23,0.7471581428109123,1400,1406.1740395144213,0.441002822458667
2023-04-17,2023-07-17,2023-07-24,0.7530289627936134,1400,1403.1263966629679,0.22331404735484742
2023-04-18,2023-07-18,2023-07-25,0.7510874099228548,1400,1394.5064396332684,-0.39239716905225513
2023-04-19,2023-07-19,2023-07-26,0.7525465357470575,1400,1405.9149635480103,0.4224973962864494
2023-04-20,2023-07-20,2023-07-27,0.7552125564608558,1400,1412.5948783577724,0.8996341684123114
2023-04-21,2023-07-21,2023-07-28,0.7534142927527454,1400,1408.3196667280693,0.5942619091478036
2023-04-22,2023-07-22,2023-07-29,0.7526838849412543,1400,1413.4876480477296,0.9634034319806882
2023-04-23,2023-07-23,2023-07-30,0.7528345671646017,1400,1406.2498013894462,0.4464143849604463
2023-04-24,2023-07-24,2023-07-31,0.7588861518692194,1400,1414.3892432692949,1.027803090663919
2023-04-25,2023-07-25,2023-08-01,0.7570915794773413,1400,1397.1973680938438,-0.20018799329687095
2023-04-26,2023-07-26,2023-08-02,0.756488243308116,1400,1399.450295942983,-0.03926457550120891
2023-04-27,2023-07-27,2023-08-03,0.7573630286271689,1400,1394.2144521391826,-0.4132534186298114
2023-04-28,2023-07-28,2023-08-04,0.7540497390123864,1400,1381.91679469844,-1.291657521539995
2023-04-29,2023-07-29,2023-08-05,0.7523526266862487,1400,1377.2868125169143,-1.6223705345061197
2023-04-30,2023-07-30,2023-08-06,0.7526236627347953,1400,1377.767929475571,-1.5880050374592134
2023-05-01,2023-07-31,2023-08-07,0.7584864947810683,1400,1383.1911416126518,-1.2006327419534435
2023-05-02,2023-08-01,2023-08-08,0.7569715182769213,1400,1399.7463133065864,-0.018120478100968285
2023-05-03,2023-08-02,2023-08-09,0.7572825931861451,1400,1406.735717928515,0.4811227091796419
2023-05-04,2023-08-03,2023-08-10,0.7590546807585212,1400,1407.5758189049866,0.5411299217847564
2023-05-05,2023-08-04,2023-08-11,0.755976728909535,1400,1396.5309308491621,-0.24779065363127625
2023-05-06,2023-08-05,2023-08-12,0.7544153609192534,1400,1394.9140023396997,-0.3632855471643097
2023-05-07,2023-08-06,2023-08-13,0.7548299963922882,1400,1394.4427421352575,-0.39694699033874975
2023-05-08,2023-08-07,2023-08-14,0.7592011403038574,1400,1400.2098470852102,0.014989077515013247
2023-05-09,2023-08-08,2023-08-15,0.7570561976906252,1400,1386.1244745996732,-0.9911089571661966
2023-05-10,2023-08-09,2023-08-16,0.7579432319437931,1400,1375.0302936631517,-1.7835504526320198
2023-05-11,2023-08-10,2023-08-17,0.7601339208163794,1400,1276.8045481344807,-8.799675133251379
2023-05-12,2023-08-11,2023-08-18,0.7585010932313974,1400,1267.8573323690775,-9.43876197363732
2023-05-13,2023-08-12,2023-08-19,0.7570604367639377,1400,1267.0541999899644,-9.496128572145397
2023-05-14,2023-08-13,2023-08-20,0.7564275969069245,1400,1268.9980651229946,-9.357281062643242
2023-05-15,2023-08-14,2023-08-21,0.7594350223217272,1400,1267.1325234442484,-9.490534039696545
2023-05-16,2023-08-15,2023-08-22,0.7575249437606348,1400,1236.667045938674,-11.666639575809004
2023-05-17,2023-08-16,2023-08-23,0.7587536416357977,1400,1261.8755938680788,-9.866029009422943
2023-05-18,2023-08-17,2023-08-24,0.7643677543353019,1400,1270.4250697705318,-9.255352159247732
2023-05-19,2023-08-18,2023-08-25,0.7620648835018226,1400,1260.4324553655094,-9.96911033103504
2023-05-20,2023-08-19,2023-08-26,0.7613245036632514,1400,1255.6144376666175,-10.313254452384465
2023-05-21,2023-08-20,2023-08-27,0.7607371277525578,1400,1257.178962581322,-10.20150267276272
2023-05-22,2023-08-21,2023-08-28,0.7643210908136103,1400,1256.0776374321792,-10.28016875484434
2023-05-23,2023-08-22,2023-08-29,0.7636565584371199,1400,1291.4272425385977,-7.755196961528734
2023-05-24,2023-08-23,2023-08-30,0.7636679207485487,1400,1308.8199026541076,-6.51286409613517
2023-05-25,2023-08-24,2023-08-31,0.769065399324291,1400,1290.0533727885454,-7.8533305151039
2023-05-26,2023-08-25,2023-09-01,0.7673320469078648,1400,1249.431425339138,-10.754898190061567
2023-05-27,2023-08-26,2023-09-02,0.7669686554896984,1400,1254.7607203811465,-10.374234258489537
2023-05-28,2023-08-27,2023-09-03,0.7661196514893471,1400,1253.272154281878,-10.480560408437277
2023-05-29,2023-08-28,2023-09-04,0.769921079745878,1400,1255.425613422831,-10.326741898369212
2023-05-30,2023-08-29,2023-09-05,0.7685246577964641,1400,1251.1888838789553,-10.62936543721748
2023-05-31,2023-08-30,2023-09-06,0.7669984408494958,1400,1253.30613228571,-10.478133408163574
2023-06-01,2023-08-31,2023-09-07,0.7728044948363285,1400,1267.6003007002362,-9.45712137855456
2023-06-02,2023-09-01,2023-09-08,0.7737452806136306,1400,1266.9846846464018,-9.501093953828445
2023-06-03,2023-09-02,2023-09-09,0.7733540185618978,1400,1263.095917896591,-9.778863007386365
2023-06-04,2023-09-03,2023-09-10,0.7737904200705098,1400,1253.3392950050074,-10.475764642499469
2023-06-05,2023-09-04,2023-09-11,0.7786930629423958,1400,1227.1190370990332,-12.348640207211913
2023-06-06,2023-09-05,2023-09-12,0.7773235553926338,1400,1231.5137088085496,-12.0347350851036
2023-06-07,2023-09-06,2023-09-13,0.774992794854513,1400,1238.9267316382702,-11.505233454409272
2023-06-08,2023-09-07,2023-09-14,0.7802077146310971,1400,1267.1587555638037,-9.488660316871169
2023-06-09,2023-09-08,2023-09-15,0.7816552820582328,1400,1276.1929459108355,-8.843361006368891
2023-06-10,2023-09-09,2023-09-16,0.7818702375459617,1400,1283.267983479436,-8.338001180040285
2023-06-11,2023-09-10,2023-09-17,0.7828674882109696,1400,1273.0599659542684,-9.06714528898083
2023-06-12,2023-09-11,2023-09-18,0.7876669283513649,1400,1291.3720523627792,-7.759139116944344
2023-06-13,2023-09-12,2023-09-19,0.7863540677609528,1400,1292.7424967769737,-7.661250230216167
2023-06-14,2023-09-13,2023-09-20,0.7837267810856242,1400,1277.4903277051892,-8.750690878200771
2023-06-15,2023-09-14,2023-09-21,0.7875976868753478,1400,1259.5734767122688,-10.03046594912366
2023-06-16,2023-09-15,2023-09-22,0.7886060220254691,1400,1254.135928947544,-10.41886221803257
2023-06-17,2023-09-16,2023-09-23,0.786716504015186,1400,1253.3731327018738,-10.47334766415187
2023-06-18,2023-09-17,2023-09-24,0.7875113006200409,1400,1250.961701034935,-10.645592783218929
2023-06-19,2023-09-18,2023-09-25,0.7911994883270557,1400,1250.4354073367285,-10.683185190233676
2023-06-20,2023-09-19,2023-09-26,0.7898709116265151,1400,1255.207561793044,-10.342317014782566
2023-06-21,2023-09-20,2023-09-27,0.7860152554842231,1400,1264.4155805821408,-9.684601386989941
2023-06-22,2023-09-21,2023-09-28,0.7895304616274113,1400,1288.2452730189818,-7.982480498644155
2023-06-23,2023-09-22,2023-09-29,0.7923229028166568,1400,1321.570832211099,-5.602083413492924
2023-06-24,2023-09-23,2023-09-30,0.7920283698310293,1400,1330.2512485497052,-4.982053675021056
2023-06-25,2023-09-24,2023-10-01,0.7927373830405648,1400,1355.8504557095996,-3.153538877885743
2023-06-26,2023-09-25,2023-10-02,0.7965181836562356,1400,1349.9549480242613,-3.5746465696956227
2023-06-27,2023-09-26,2023-10-03,0.795796607065367,1400,1318.9771704483514,-5.787344967974897
2023-06-28,2023-09-27,2023-10-04,0.7939372787370284,1400,1304.708887639708,-6.806508025735135
2023-06-29,2023-09-28,2023-10-05,0.798185329628826,1400,1302.7262583405031,-6.948124404249775
2023-06-30,2023-09-29,2023-10-06,0.799612842625946,1400,1307.7588079863085,-6.588656572406534
2023-07-01,2023-09-30,2023-10-07,0.7985604731989341,1400,1309.3756510900962,-6.473167779278843
2023-07-02,2023-10-01,2023-10-08,0.7985726030024944,1400,1301.4257853871352,-7.041015329490344
2023-07-03,2023-10-02,2023-10-09,0.8021252299059979,1400,1278.772105273039,-8.659135337640073
2023-07-04,2023-10-03,2023-10-10,0.8030543959577162,1400,1263.5177560559111,-9.748731710292061
2023-07-05,2023-10-04,2023-10-11,0.8009142928748455,1400,1252.3095883391084,-10.549315118635118
2023-07-06,2023-10-05,2023-10-12,0.8054684830668123,1400,1244.497134447209,-11.107347539485074
2023-07-07,2023-10-06,2023-10-13,0.8077983499910212,1400,1255.9971865000393,-10.28591524999719
2023-07-08,2023-10-07,2023-10-14,0.8076482936647663,1400,1254.302029510192,-10.40699789212915
2023-07-09,2023-10-08,2023-10-15,0.8080406381317299,1400,1259.0566007113364,-10.067385663475973
2023-07-10,2023-10-09,2023-10-16,0.8136934758533287,1400,1295.456972101809,-7.46735913558507
2023-07-11,2023-10-10,2023-10-17,0.8153159618416127,1400,1286.4462903917886,-8.110979257729387
2023-07-12,2023-10-11,2023-10-18,0.8127799666727786,1400,1276.6578770519336,-8.8101516391476
2023-07-13,2023-10-12,2023-10-19,0.8176127180740514,1400,1274.380239153301,-8.972840060478493
2023-07-14,2023-10-13,2023-10-20,0.8181904682781285,1400,1305.3901645190228,-6.7578453914983685
2023-07-15,2023-10-14,2023-10-21,0.8182337432097075,1400,1323.3621622427884,-5.474131268372259
2023-07-16,2023-10-15,2023-10-22,0.8186917266015726,1400,1347.4274043926662,-3.7551854005238443
2023-07-17,2023-10-16,2023-10-23,0.8232316851854996,1400,1423.1700080812843,1.6550005772345944
2023-07-18,2023-10-17,2023-10-24,0.8253969612787537,1400,1490.4110390114329,6.457931357959492
2023-07-19,2023-10-18,2023-10-25,0.8233500122246307,1400,1472.4132938615514,5.17237813296796
2023-07-20,2023-10-19,2023-10-26,0.8301758630572728,1400,1506.3956123105743,7.599686593612448
2023-07-21,2023-10-20,2023-10-27,0.82994611561173,1400,1475.4699048733776,5.390707490955541
2023-07-22,2023-10-21,2023-10-28,0.828440100477318,1400,1480.4390283549767,5.745644882498336
2023-07-23,2023-10-22,2023-10-29,0.8276287424572176,1400,1480.0236512739687,5.715975090997761
2023-07-24,2023-10-23,2023-10-30,0.828601081216389,1400,1495.0532168495427,6.789515489253047
2023-07-25,2023-10-24,2023-10-31,0.8280790302105513,1400,1492.4219937775702,6.601570984112154
2023-07-26,2023-10-25,2023-11-01,0.826669227169204,1400,1506.4889328240704,7.606352344576456
2023-07-27,2023-10-26,2023-11-02,0.8326405124381595,1400,1525.3974187867082,8.956958484764868
2023-07-28,2023-10-27,2023-11-03,0.8334347466971941,1400,1506.3082894431736,7.593449245940974
2023-07-29,2023-10-28,2023-11-04,0.8310968362937001,1400,1534.6203082163172,9.615736301165514
2023-07-30,2023-10-29,2023-11-05,0.8304145939782112,1400,1561.2707822843745,11.519341591741036
2023-07-31,2023-10-30,2023-11-06,0.8303559948210983,1400,1572.0963978748891,12.292599848206367
2023-08-01,2023-10-31,2023-11-07,0.8297041647017306,1400,1559.9931763888999,11.428084027778564
2023-08-02,2023-11-01,2023-11-08,0.8280159538781048,1400,1564.577545650373,11.755538975026639
2023-08-03,2023-11-02,2023-11-09,0.8337628807209165,1400,1673.8123335624687,19.55802382589062
2023-08-04,2023-11-03,2023-11-10,0.835266980943429,1400,1755.238386424331,25.374170458880798
2023-08-05,2023-11-04,2023-11-11,0.832003227470281,1400,1715.8485760442352,22.560612574588227
2023-08-06,2023-11-05,2023-11-12,0.8300680611391229,1400,1695.4306162378814,21.102186874134386
2023-08-07,2023-11-06,2023-11-13,0.8295196949199414,1400,1720.40725687006,22.886232633575723
2023-08-08,2023-11-07,2023-11-14,0.8287041170298329,1400,1659.2065219936208,18.514751570972912
2023-08-09,2023-11-08,2023-11-15,0.8268825079999752,1400,1666.48246897299,19.03446206949929
2023-08-10,2023-11-09,2023-11-16,0.8292532426232304,1400,1670.6301676536123,19.330726260972305
2023-08-11,2023-11-10,2023-11-17,0.828288582262796,1400,1615.369807558018,15.383557682715573
2023-08-12,2023-11-11,2023-11-18,0.825866838178047,1400,1607.3515924724056,14.81082803374326
2023-08-13,2023-11-12,2023-11-19,0.8244008885866687,1400,1632.5363476415225,16.60973911725161
2023-08-14,2023-11-13,2023-11-20,0.8229001820284977,1400,1671.4995367417453,19.392824052981805
2023-08-15,2023-11-14,2023-11-21,0.8245707322562222,1400,1637.6387027974702,16.974193056962154
2023-08-16,2023-11-15,2023-11-22,0.8226683293671333,1400,1654.66571758929,18.190408399234993
2023-08-17,2023-11-16,2023-11-23,0.8249640153326457,1400,1703.3444506580802,21.66746076129144
2023-08-18,2023-11-17,2023-11-24,0.8254315867777842,1400,1730.715425260451,23.622530375746496
2023-08-19,2023-11-18,2023-11-25,0.8231641465456087,1400,1711.8768540806443,22.27691814861745
2023-08-20,2023-11-19,2023-11-26,0.8207677520949702,1400,1695.9934445414417,21.142388895817266
2023-08-21,2023-11-20,2023-11-27,0.8179109102755501,1400,1659.8356848767903,18.559691776913596
2023-08-22,2023-11-21,2023-11-28,0.8203051776380238,1400,1670.0429050497,19.28877893212143
2023-08-23,2023-11-22,2023-11-29,0.817264498040791,1400,1672.433723500714,19.45955167862243
2023-08-24,2023-11-23,2023-11-30,0.8138619426525322,1400,1659.0168770000544,18.501205500003884
2023-08-25,2023-11-24,2023-12-01,0.8132992428372352,1400,1689.9870286612045,20.713359190086035
2023-08-26,2023-11-25,2023-12-02,0.8114999743182556,1400,1732.641710166651,23.76012215476078
2023-08-27,2023-11-26,2023-12-03,0.8095540096062122,1400,1766.8111482650775,26.20079630464839
2023-08-28,2023-11-27,2023-12-04,0.8072541753950286,1400,1802.6308638241146,28.759347416008186
2023-08-29,2023-11-28,2023-12-05,0.8081686187106257,1400,1817.4661615597647,29.819011539983194
2023-08-30,2023-11-29,2023-12-06,0.8060022405136131,1400,1827.9324812608234,30.566605804344526
2023-08-31,2023-11-30,2023-12-07,0.8027525244543394,1400,1848.6507610406536,32.04648293147525
2023-09-01,2023-12-01,2023-12-08,0.800963238997477,1400,1893.653308902615,35.260950635901075
2023-09-02,2023-12-02,2023-12-09,0.797702347373636,1400,1887.930122552658,34.852151610904144
2023-09-03,2023-12-03,2023-12-10,0.794862631498686,1400,1867.990773032432,33.42791235945942
2023-09-04,2023-12-04,2023-12-11,0.7911863479053668,1400,1786.2139464850723,27.58671046321945
2023-09-05,2023-12-05,2023-12-12,0.7935026364013187,1400,1749.4035223685312,24.957394454895084
2023-09-06,2023-12-06,2023-12-13,0.7917480723939475,1400,1755.2500541323138,25.375003866593843
2023-09-07,2023-12-07,2023-12-14,0.7865612162139296,1400,1797.6699284326119,28.404994888043706
2023-09-08,2023-12-08,2023-12-15,0.7818459884036515,1400,1771.3346344075446,26.523902457681757
2023-09-09,2023-12-09,2023-12-16,0.778830400482013,1400,1742.3837953503498,24.455985382167846
2023-09-10,2023-12-10,2023-12-17,0.7762848225588207,1400,1723.3988831699355,23.099920226423965
2023-09-11,2023-12-11,2023-12-18,0.774152894515082,1400,1680.740124694859,20.052866049632794
2023-09-12,2023-12-12,2023-12-19,0.7774375521268309,1400,1707.672680748669,21.976620053476363
2023-09-13,2023-12-13,2023-12-20,0.7756574834340438,1400,1715.9637808766322,22.568841491188014
2023-09-14,2023-12-14,2023-12-21,0.7693497566251801,1400,1716.796288411523,22.62830631510878
2023-09-15,2023-12-15,2023-12-22,0.7649149749996835,1400,1749.9265849057758,24.994756064698272
2023-09-16,2023-12-16,2023-12-23,0.762302666738136,1400,1754.2490118311355,25.303500845081107
2023-09-17,2023-12-17,2023-12-24,0.7595903465247504,1400,1737.8211783931852,24.1300841709418
